,darea,empdensity,housedensity,lat,lon,name,narea,parking,paydensity,popdensity,warea,empnear,empwalk,empdrive,housenear,housewalk,housedrive,paynear,paywalk,paydrive,popnear,popwalk,popdrive,15empnet,30empnet,60empnet,15housenet,30housenet,60housenet,15paynet,30paynet,60paynet,15popnet,30popnet,60popnet
48,0.0,976.5969591637212,1460.4499686440704,42.397,-70.993,Beachmont,1.8849555921538756,1,37131.71433967068,3759.2602800545137,3.141592653589793,1840.8418994561264,3068.069832426878,0.0,2752.8833354565927,4588.138892427655,0.0,69991.63259082251,116652.7209847042,0.0,7086.038687250701,11810.064478751168,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
49,0.0,638.2050684986435,1455.329711322626,42.408,-70.993,Revere Beach,1.7592918860102842,0,20879.583608879944,3733.688918687383,3.141592653589793,1122.788998620301,2004.9803546791093,0.0,2560.3497525995854,4572.053129642117,0.0,36733.28202637581,65595.14647567109,0.0,6568.648619533225,11729.729677737902,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
50,106.02875205865551,589.6553602791204,1427.7821128522364,42.413,-70.991,Wonderland,1.853539665617978,1,18834.55462586811,3649.5570405945186,3.078760800517997,1092.949599321609,1815.4078090426726,62520.421995092045,2646.450780031464,4395.799600730229,151385.95563739308,34910.59408329512,57987.088477337646,1997004.322561373,6764.598736677301,11236.113155836872,386957.97858111677,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
51,7.0685834705770345,8491.911107723936,3391.1052634854695,42.371,-71.077,Lechmere,1.382300767579509,1,626808.9343782659,6552.750924822052,3.141592653589793,11738.375242423754,26678.12555096308,60025.782489666926,4687.527408658877,10653.471383315631,23970.31061246017,866438.471116771,1969178.3434472068,4430651.272756215,9057.872633138859,20586.07416622468,46318.66687400553,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
52,0.0,19296.696318771235,4498.913185683579,42.367,-71.068,Science Park,0.6911503837897545,0,1417685.5157038365,8056.027950208816,3.141592653589793,13336.919066593082,60622.359393604915,0.0,3109.425574921993,14133.752613281786,0.0,979833.8882718825,4453790.40123583,0.0,5567.926809607812,25308.758225490055,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
53,0.0,36853.74553557847,5010.25192105028,42.353,-71.065,Boylston Street,0.4084070449666731,0,3113445.005036024,9898.254891854953,3.141592653589793,15051.329310139325,115779.45623184096,0.0,2046.2221816147419,15740.170627805706,0.0,1271552.8741730112,9781175.95517701,0.0,4042.517030709398,31096.28485161075,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
54,0.0,32774.41615469954,5418.2070565850945,42.351,-71.071,Arlington,0.37699111843077515,0,2811708.9038339145,10610.238403641442,3.141592653589793,12355.663802075844,102963.86501729871,0.0,2042.615938151533,17021.79948459611,0.0,1059989.2843581163,8833244.036317635,0.0,3999.9656426059496,33333.04702171625,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
55,0.0,32659.46046588329,5653.274539465658,42.35,-71.078,Copley,0.4712388980384689,0,2984359.8310419624,11364.089891554107,3.141592653589793,15390.408160473782,102602.72106982523,0.0,2664.042864286729,17760.28576191153,0.0,1406346.4381304856,9375642.920869906,0.0,5355.201197706061,35701.34131804041,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
56,0.0,17505.862382293893,4339.681344061819,42.346,-71.081,Prudential,0.3141592653589793,0,1474919.085658606,9973.836407259418,3.141592653589793,5499.628865496841,54996.28865496841,0.0,1363.351102942529,13633.51102942529,0.0,463359.4964144451,4633594.964144452,0.0,3133.37311851526,31333.731185152603,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
57,0.0,15938.34101009697,4133.18740413614,42.342,-71.086,Symphony,0.18849555921538758,0,1133277.3768195878,10385.386754569032,3.141592653589793,3004.306501663774,50071.77502772956,0.0,779.0874710846377,12984.791184743965,0.0,213617.7528897557,3560295.881495929,0.0,1957.5992839705686,32626.654732842813,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
