,darea,empdensity,housedensity,lat,lon,name,narea,parking,paydensity,popdensity,warea,empnear,empwalk,empdrive,housenear,housewalk,housedrive,paynear,paywalk,paydrive,popnear,popwalk,popdrive,15empnet,30empnet,60empnet,15housenet,30housenet,60housenet,15paynet,30paynet,60paynet,15popnet,30popnet,60popnet
10,7.0685834705770345,1627.467397335435,4831.41034246883,42.008,-87.666,Morse,1.1309733552923256,0,61129.09200204965,11079.848268636108,2.1048670779051615,1840.6222629933252,3425.602545015355,11503.889143708282,5464.196365816017,10169.476569713142,34151.2272863501,69135.37428753135,128668.61325735002,432096.0892970709,12531.013172509243,23321.607848836647,78318.83232818276,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
11,7.0685834705770345,1845.2247665127395,4868.031320237757,42.001,-87.661,Loyola,0.7853981633974483,0,59644.20167388121,11068.150342341109,1.8221237390820801,1449.2361426745908,3362.2278510050514,13043.125284071319,3823.3428582759902,8870.155431200297,34410.08572448391,46844.446451973316,108679.11576857809,421600.0180677598,8692.904951081546,20167.539486509188,78236.1445597339,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
12,0.0,2455.6336885488736,5799.071277995164,41.994,-87.659,Granville,0.5969026041820606,0,76359.64686533903,12113.468220448221,2.1676989309769574,1465.7741436120218,5323.074521538396,0.0,3461.4807476727037,12570.640609969294,0.0,45579.272068343394,165524.7248797734,0.0,7230.560726462175,26258.352111888955,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
13,0.0,2310.5132830316147,5408.946636400346,41.99,-87.659,Thorndale,0.7539822368615503,0,71297.55228782118,11518.219806694442,2.2305307840487534,1742.0859734385012,5153.671004755567,0.0,4078.249683977891,12064.821981767931,0.0,53757.087956724754,159031.38520531077,0.0,8684.53313451449,25691.743856272034,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
14,0.0,2266.447889199141,5098.607434666483,41.984,-87.659,Bryn Mawr,0.8796459430051421,0,73028.98804607562,10681.438625270728,2.3876104167282426,1993.6716907665923,5411.394589223607,0.0,4484.969344880226,12173.488221817757,0.0,64239.65305650144,174364.77258193246,0.0,9395.884152177818,25503.11412733979,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
15,0.0,2266.458940744097,5065.581650347524,41.977,-87.659,Berwyn,0.9110618695410401,0,80989.57131992027,10122.763459251786,3.015928947446201,2064.8843197923225,6835.479127588377,0.0,4615.058288678402,15277.4343349354,0.0,73786.51026005397,244258.7925850062,0.0,9222.463802107659,30529.535344908105,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
16,0.0,2488.850118159645,5454.908689962213,41.973,-87.659,Argyle,0.7539822368615503,0,89745.93259995074,10464.710903537993,3.015928947446201,1876.5487793031427,7506.195117212571,0.0,4112.904255933218,16451.617023732873,0.0,67666.83901093679,270667.35604374716,0.0,7890.206135159031,31560.824540636124,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
17,0.0,2175.314352177844,4895.414127103289,41.969,-87.658,Lawrence,0.9110618695410401,0,82407.98333842472,9653.087417661665,3.0473448739820994,1981.845960534603,6628.933040408844,0.0,4460.025146816341,14918.01514624776,0.0,75078.7713654121,251125.5456015508,0.0,8794.559869577928,29416.286460312378,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
18,7.0685834705770345,1939.4758118343032,4358.7189181785225,41.965,-87.658,Wilson,1.2252211349000193,0,78210.94863991819,8893.218491737174,3.141592653589793,2376.286755286761,6093.0429622737465,13709.34666511593,5340.3945396408735,13693.319332412497,30809.96849792812,95825.70725420768,245706.94167745562,552840.6187742752,10896.159253360058,27938.869880410406,62862.45723092341,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
19,0.0,2086.5824583313424,4711.597618797071,41.954,-87.655,Sheridan,1.4765485471872029,0,92431.00645840882,8942.573727633191,3.141592653589793,3080.9402974354457,6555.192122203076,0.0,6956.9026189655,14801.92046588404,0.0,136478.8683012145,290380.5708536479,0.0,13204.144245651238,28093.923926917523,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
20,7.0685834705770345,2540.7928482385887,4754.89612557437,41.947,-87.654,Addison,1.2566370614359172,0,104565.62429771846,9135.81878694228,3.141592653589793,3192.8544585279346,7982.136146319836,17959.80632921963,5975.178694674804,14937.94673668701,33610.38015754578,131401.03884469706,328502.5971117427,739130.843501421,11480.408474234193,28701.021185585483,64577.297667567334,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
21,0.0,2846.994621798466,5106.085667148099,41.94,-87.653,Belmont B-P-R,0.8796459430051421,0,113352.6558628244,9654.467807855166,3.141592653589793,2504.3472688224797,8944.097388651713,0.0,4491.547541743529,16041.241220512604,0.0,99710.20385859151,356107.87092354114,0.0,8492.513439053544,30330.405139476945,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
22,0.0,2819.0693411077837,4883.168661007546,41.936,-87.653,Wellington,0.5969026041820606,0,111890.02432264993,9349.557523635462,3.141592653589793,1682.7098310770418,8856.367531984431,0.0,2914.7760904156303,15340.926791661213,0.0,66787.44690018384,351512.8784220203,0.0,5580.775233807985,29372.501230568345,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
