GEO.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US36022,74,287,1775,8276
8610000US36023,1,a,D,D
8610000US36024,73,638,4828,20731
8610000US36025,39,471,4118,19066
8610000US36026,11,78,687,3049
8610000US36027,366,5569,47163,193524
8610000US36028,9,39,327,1394
8610000US36029,9,51,376,1526
8610000US36030,3,7,39,178
8610000US36032,28,361,2728,12064
8610000US36033,47,515,3016,12882
8610000US36034,8,61,472,1944
8610000US36035,27,119,1074,5487
8610000US36036,11,61,212,796
8610000US36037,339,5048,35758,152789
8610000US36038,5,13,79,361
8610000US36040,33,300,1862,7769
8610000US36041,16,83,423,1884
8610000US36042,6,28,191,1100
8610000US36043,56,1137,9280,44288
8610000US36045,1,a,D,D
8610000US36046,12,87,857,3882
8610000US36047,7,b,D,D
8610000US36048,17,222,1405,5523
8610000US36049,119,2731,20490,93568
8610000US36051,16,59,330,2010
8610000US36052,4,20,138,686
8610000US36053,7,26,192,876
8610000US36054,256,2683,15971,69167
8610000US36057,11,273,3256,12366
8610000US36064,110,591,3804,17982
8610000US36065,4,57,312,1810
8610000US36066,381,6208,36032,148102
8610000US36067,409,4703,40943,173484
8610000US36068,20,191,630,2578
8610000US36069,20,151,1052,4643
8610000US36071,6,36,259,1029
8610000US36072,10,44,239,1065
8610000US36075,22,505,5644,22330
8610000US36078,225,4221,43492,177380
8610000US36079,112,2515,31932,130159
8610000US36080,27,116,1166,4987
8610000US36081,415,6235,46578,197709
8610000US36082,15,246,1210,5147
8610000US36083,131,2458,27491,119927
8610000US36087,5,35,67,266
8610000US36088,12,g,D,D
8610000US36089,93,2117,13637,62410
8610000US36091,23,93,949,3630
8610000US36092,340,5038,34468,145438
8610000US36093,110,479,3647,15824
8610000US36101,27,554,2891,13433
8610000US36102,12,105,673,2551
8610000US36103,13,103,1124,4522
8610000US36104,719,11474,133543,569348
8610000US36105,218,8903,100461,448813
8610000US36106,635,9345,94266,405936
8610000US36107,209,2755,18534,76476
8610000US36108,364,7811,79565,327734
8610000US36109,460,13222,143937,581171
8610000US36110,173,2415,21303,91901
8610000US36111,139,1510,14686,66748
8610000US36112,37,676,9041,32855
8610000US36113,3,b,D,D
8610000US36114,23,433,6644,26713
8610000US36115,5,47,339,1381
8610000US36116,663,12933,109131,464617
8610000US36117,1590,26322,221080,916093
8610000US36120,2,a,D,D
8610000US36121,8,139,1696,6245
8610000US36123,18,99,903,3795
8610000US36124,19,g,D,D
8610000US36125,6,g,D,D
8610000US36130,4,25,226,887
8610000US36131,1,a,D,D
8610000US36177,1,a,D,D
8610000US36191,1,a,D,D
8610000US36201,558,7332,68969,272964
8610000US36202,77,1090,11595,47439
8610000US36203,565,9294,57000,234441
8610000US36204,5,167,473,1960
8610000US36205,29,929,10096,42305
8610000US36206,156,3430,23348,95917
8610000US36207,368,6954,66523,288577
8610000US36250,86,813,5965,25979
8610000US36251,87,1579,10650,43371
8610000US36253,6,b,D,D
8610000US36254,1,a,D,D
8610000US36255,9,f,D,D
8610000US36256,16,89,607,2533
8610000US36258,12,26,242,995
8610000US36260,45,1466,13602,59517
8610000US36262,10,109,572,2237
8610000US36263,3,7,43,174
8610000US36264,111,1539,13947,64255
8610000US36265,239,3703,22016,90580
8610000US36266,83,713,4381,18551
8610000US36267,1,a,D,D
8610000US36268,43,528,3912,17053
8610000US36269,6,9,46,277
8610000US36271,48,359,2503,10360
8610000US36272,138,1237,8346,34442
8610000US36273,31,170,1199,5250
8610000US36274,177,2652,16623,65882
8610000US36276,29,238,2152,8869
8610000US36277,21,80,300,1281
8610000US36278,87,759,5228,22473
8610000US36279,16,103,1133,4101
8610000US36280,32,106,735,3282
8610000US36301,927,13732,119595,522129
8610000US36302,57,650,5834,22758
8610000US36303,1178,19312,152801,659189
8610000US36304,16,77,981,4203
8610000US36305,332,5854,54950,251528
8610000US36310,147,1616,12785,59178
8610000US36311,26,289,2973,12570
8610000US36312,69,961,8191,33491
8610000US36313,1,a,D,D
8610000US36314,2,a,D,D
8610000US36316,28,82,446,2028
8610000US36317,1,a,D,D
8610000US36318,5,5,13,134
8610000US36319,27,g,D,D
8610000US36320,32,498,5210,19935
8610000US36321,15,243,2110,8336
8610000US36322,144,1249,10070,43045
8610000US36323,126,1560,10601,44424
8610000US36330,748,9790,70552,304412
8610000US36331,21,106,755,3576
8610000US36340,161,2135,18000,73933
8610000US36343,8,27,123,550
8610000US36344,78,597,4430,19769
8610000US36345,134,940,8490,33466
8610000US36346,7,g,D,D
8610000US36349,5,29,209,972
8610000US36350,59,787,6458,28480
8610000US36351,32,284,1967,8099
8610000US36352,66,376,3042,12992
8610000US36353,15,60,482,2329
8610000US36360,352,4269,33324,136974
8610000US36361,23,138,858,3775
8610000US36362,69,3911,77086,294721
8610000US36370,2,a,D,D
8610000US36371,7,70,549,2754
8610000US36373,5,50,335,1336
8610000US36374,3,13,52,206
8610000US36375,71,445,3340,13036
8610000US36376,20,287,3357,12862
8610000US36401,159,2256,15695,67899
8610000US36420,431,6417,48122,210571
8610000US36421,111,1136,7646,34160
8610000US36425,18,180,2206,8922
8610000US36426,314,4123,41993,166965
8610000US36427,29,269,1666,6864
8610000US36429,1,b,D,D
8610000US36432,19,226,2499,10306
8610000US36435,4,8,24,126
8610000US36436,3,19,97,414
8610000US36439,8,42,163,829
8610000US36441,71,692,4011,16090
8610000US36442,47,596,3620,14581
8610000US36444,6,32,203,853
8610000US36445,41,375,2912,12723
8610000US36446,14,483,5759,25008
8610000US36451,120,1037,7174,31052
8610000US36453,25,215,1921,6796
8610000US36454,2,a,D,D
8610000US36456,20,113,1025,4428
8610000US36458,4,c,D,D
8610000US36460,264,3623,29153,119869
8610000US36461,22,286,1484,6192
8610000US36467,210,2223,14414,63159
8610000US36470,8,f,D,D
8610000US36471,4,b,D,D
8610000US36473,3,a,D,D
8610000US36474,18,107,582,2504
8610000US36475,9,17,67,290
8610000US36476,2,a,D,D
8610000US36477,67,748,4054,18088
8610000US36480,10,28,179,709
8610000US36481,2,a,D,D
8610000US36482,9,51,442,1960
8610000US36483,3,9,38,185
8610000US36502,285,3984,30270,115858
8610000US36503,7,b,D,D
8610000US36504,20,1135,8039,32985
8610000US36505,39,1681,31962,125727
8610000US36507,336,4584,40131,163225
8610000US36509,93,1421,10288,44045
8610000US36511,18,271,1923,9042
8610000US36512,4,e,D,D
8610000US36513,20,2624,50652,195381
8610000US36515,1,b,D,D
8610000US36518,66,586,4380,18581
8610000US36521,29,1417,14384,86944
8610000US36522,94,982,6888,27135
8610000US36523,42,550,5036,21744
8610000US36524,6,113,345,1384
8610000US36525,37,518,5089,24175
8610000US36526,827,9471,75552,324488
8610000US36527,386,5372,33788,144102
8610000US36528,41,281,2019,8955
8610000US36529,1,a,D,D
8610000US36530,96,499,3477,15741
8610000US36532,835,7383,62124,269698
8610000US36533,25,157,1519,7403
8610000US36535,800,10811,83296,345791
8610000US36536,34,443,2758,11894
8610000US36538,2,a,D,D
8610000US36539,6,15,142,396
8610000US36540,4,c,D,D
8610000US36541,118,1428,11203,42559
8610000US36542,497,5470,29873,139539
8610000US36543,1,b,D,D
8610000US36544,103,3951,39111,156736
8610000US36545,229,2779,25430,103029
8610000US36547,50,1221,5704,29561
8610000US36548,17,247,3803,15376
8610000US36549,47,260,981,4296
8610000US36550,1,a,D,D
8610000US36551,169,2201,20761,89929
8610000US36553,39,1218,28491,106449
8610000US36555,23,134,1245,5492
8610000US36556,3,a,D,D
8610000US36558,38,182,1573,6829
8610000US36559,14,111,1054,4234
8610000US36560,37,240,2073,6834
8610000US36561,416,4898,31660,149084
8610000US36562,9,48,236,886
8610000US36564,14,749,4491,19969
8610000US36567,289,3198,23560,99557
8610000US36568,10,41,237,965
8610000US36569,3,5,11,44
8610000US36571,365,5912,41452,174843
8610000US36572,69,1063,7331,32388
8610000US36574,13,112,780,3251
8610000US36575,215,2132,15843,64258
8610000US36576,53,208,1199,6101
8610000US36577,17,108,668,3361
8610000US36578,24,155,1475,6326
8610000US36579,14,99,731,2852
8610000US36580,113,880,8096,34775
8610000US36581,2,a,D,D
8610000US36582,510,7732,80885,341457
8610000US36583,5,20,116,411
8610000US36584,3,9,58,242
8610000US36585,8,20,96,368
8610000US36587,72,578,3629,15980
8610000US36590,20,869,19360,79424
8610000US36601,25,179,1964,8137
8610000US36602,531,14456,172283,706086
8610000US36603,163,2526,26150,112306
8610000US36604,243,3417,30476,129273
8610000US36605,202,2616,26138,104633
8610000US36606,880,15479,134468,566930
8610000US36607,341,8089,86860,381712
8610000US36608,1123,19332,171103,743531
8610000US36609,770,10485,91340,380240
8610000US36610,154,2920,38936,159117
8610000US36611,88,1220,15688,62612
8610000US36612,77,1154,11353,49267
8610000US36613,95,1695,13521,54459
8610000US36615,56,2777,36399,162015
8610000US36616,13,92,1226,4371
8610000US36617,123,3647,36885,148112
8610000US36618,195,2959,24224,97493
8610000US36619,382,5802,48843,205229
8610000US36625,10,c,D,D
8610000US36630,1,b,D,D
8610000US36633,12,44,515,2184
8610000US36640,3,12,66,252
8610000US36652,27,811,13748,68649
8610000US36660,9,73,791,3939
8610000US36670,9,42,304,2357
8610000US36671,5,34,264,1183
8610000US36685,9,163,1292,5882
8610000US36688,8,412,5430,24776
8610000US36689,10,19,147,635
8610000US36691,28,567,4409,28311
8610000US36693,477,6076,54030,237862
8610000US36695,633,10462,78624,407047
8610000US36701,516,7261,50773,212480
8610000US36702,36,1093,16322,63132
8610000US36703,141,1955,15664,63995
8610000US36720,3,a,D,D
8610000US36722,5,b,D,D
8610000US36726,118,978,6978,29070
8610000US36728,7,42,335,1625
8610000US36732,303,4904,46919,183822
8610000US36736,12,40,168,685
8610000US36738,9,24,138,552
8610000US36740,2,a,D,D
8610000US36741,1,a,D,D
8610000US36742,19,100,778,3775
8610000US36744,108,902,6457,27646
8610000US36745,1,a,D,D
8610000US36748,72,611,4145,18854
8610000US36749,3,a,D,D
8610000US36750,48,505,4277,16372
8610000US36751,4,18,231,1086
8610000US36752,20,315,2988,12622
8610000US36753,2,b,D,D
8610000US36754,1,a,D,D
8610000US36756,82,935,7181,29804
8610000US36758,15,31,105,559
8610000US36759,5,7,59,241
8610000US36761,6,13,136,554
8610000US36762,2,a,D,D
8610000US36763,1,a,D,D
8610000US36764,4,b,D,D
8610000US36765,10,21,174,768
8610000US36766,3,8,24,92
8610000US36767,12,37,147,599
8610000US36768,5,50,387,1496
8610000US36769,35,576,10702,47312
8610000US36773,4,29,176,792
8610000US36775,7,38,322,1427
8610000US36776,6,35,135,487
8610000US36782,30,170,1625,7442
8610000US36783,14,54,217,814
8610000US36784,209,2697,19314,80752
8610000US36785,10,65,482,2146
8610000US36786,31,507,3417,14290
8610000US36790,9,66,595,2633
8610000US36792,12,61,428,2237
8610000US36793,5,31,186,473
8610000US36801,817,16755,138361,573613
8610000US36802,5,43,343,1467
8610000US36803,37,560,3029,11331
8610000US36804,162,1651,11600,54044
8610000US36830,1019,13572,91508,387497
8610000US36831,39,931,7531,34090
8610000US36832,266,5538,47259,202660
8610000US36849,34,408,1220,4677
8610000US36850,17,142,838,3443
8610000US36851,5,e,D,D
8610000US36852,24,1041,9558,39954
8610000US36853,169,2643,16657,69755
8610000US36854,220,2282,15003,63180
8610000US36855,10,14,54,247
8610000US36856,23,205,1297,5933
8610000US36858,4,12,107,449
8610000US36859,1,a,D,D
8610000US36860,15,83,461,1833
8610000US36861,21,127,781,3706
8610000US36862,106,976,7663,31048
8610000US36863,198,1756,15079,63951
8610000US36865,7,b,D,D
8610000US36866,36,192,1175,5060
8610000US36867,502,7035,62130,249166
8610000US36868,35,228,1428,6584
8610000US36869,133,2497,20038,79402
8610000US36870,126,992,6797,26494
8610000US36871,11,211,1958,7876
8610000US36872,2,a,D,D
8610000US36874,49,400,3131,14348
8610000US36875,22,101,644,2869
8610000US36877,95,643,5619,22412
8610000US36879,14,42,180,826
8610000US36901,2,b,D,D
8610000US36904,130,941,6567,28405
8610000US36907,16,833,7904,37344
8610000US36908,52,281,1843,7824
8610000US36910,2,a,D,D
8610000US36912,3,5,30,102
8610000US36913,1,a,D,D
8610000US36915,1,a,D,D
8610000US36916,25,1170,22597,89641
8610000US36919,18,134,1013,4565
8610000US36921,20,205,1614,7591
8610000US36922,1,a,D,D
8610000US36925,52,540,2911,12188
8610000US37010,40,168,1048,4673
8610000US37011,13,66,355,1697
8610000US37012,29,279,2690,12247
8610000US37013,649,11224,92801,403446
8610000US37014,38,183,1677,8491
8610000US37015,262,4009,44179,170914
8610000US37016,9,28,76,317
8610000US37018,12,70,365,1698
8610000US37019,8,48,431,1711
8610000US37020,42,349,2168,9546
8610000US37022,30,132,616,2874
8610000US37023,14,218,4212,19092
8610000US37024,19,258,3493,14544
8610000US37025,51,290,1904,9723
8610000US37026,14,171,1626,7919
8610000US37027,2484,46333,824743,3112086
8610000US37028,7,37,422,1205
8610000US37029,71,543,3774,19622
8610000US37030,155,2149,16719,77946
8610000US37031,24,128,792,4020
8610000US37032,48,186,1423,5649
8610000US37033,139,1194,8169,35700
8610000US37034,71,516,3432,16339
8610000US37035,22,61,371,2284
8610000US37036,58,350,4119,16719
8610000US37037,59,469,4555,20690
8610000US37040,1285,22929,181077,765578
8610000US37041,14,1426,18264,78465
8610000US37042,589,6619,37177,160309
8610000US37043,765,9233,70566,304792
8610000US37044,9,218,538,2344
8610000US37046,57,314,3409,14678
8610000US37047,17,163,808,4051
8610000US37048,50,194,1589,7631
8610000US37049,34,153,948,4419
8610000US37050,28,370,3848,15779
8610000US37051,22,121,721,3877
8610000US37052,13,45,208,835
8610000US37055,674,10940,82928,367304
8610000US37056,6,f,D,D
8610000US37057,5,11,34,298
8610000US37058,105,932,5948,27207
8610000US37059,11,67,337,1632
8610000US37060,45,332,2518,11996
8610000US37061,80,953,6190,28424
8610000US37062,181,1659,10786,45751
8610000US37063,2,a,D,D
8610000US37064,1627,17805,156919,715329
8610000US37065,23,419,4798,22689
8610000US37066,975,15338,138800,624725
8610000US37067,1746,45293,869238,3167184
8610000US37068,21,119,991,4168
8610000US37069,313,2608,16977,80454
8610000US37070,13,436,4044,17284
8610000US37071,6,64,499,3024
8610000US37072,789,13488,198491,716292
8610000US37073,138,1022,7481,35115
8610000US37074,110,1153,7034,30287
8610000US37075,1380,16785,140567,642780
8610000US37076,644,10827,129111,599929
8610000US37077,21,201,921,5090
8610000US37078,23,215,763,4158
8610000US37079,11,65,420,2236
8610000US37080,119,806,5700,26902
8610000US37082,97,681,4655,22049
8610000US37083,246,2649,19299,82897
8610000US37085,38,152,1250,6068
8610000US37086,550,17457,231740,923686
8610000US37087,1040,14827,140425,642742
8610000US37088,25,464,5467,22201
8610000US37089,3,c,D,D
8610000US37090,329,7470,75235,323788
8610000US37091,387,7507,62017,284198
8610000US37095,17,49,431,1777
8610000US37096,82,1164,6771,30383
8610000US37097,27,499,3240,15583
8610000US37098,36,331,2659,11638
8610000US37101,66,575,5556,27411
8610000US37110,597,6613,46186,196530
8610000US37111,16,131,921,3779
8610000US37115,769,12929,102614,440196
8610000US37116,10,218,1179,5053
8610000US37118,5,16,152,611
8610000US37119,1,a,D,D
8610000US37121,20,228,2828,13432
8610000US37122,936,12606,96335,428579
8610000US37127,228,7214,55322,252775
8610000US37128,444,4734,40291,161515
8610000US37129,1542,27868,246271,1059534
8610000US37130,1001,15073,146889,572934
8610000US37131,4,g,D,D
8610000US37132,9,261,1127,4687
8610000US37133,32,530,4250,18397
8610000US37134,53,1322,22776,83152
8610000US37135,152,1349,8874,41954
8610000US37137,19,431,3836,16558
8610000US37138,304,2964,30922,128409
8610000US37140,4,b,D,D
8610000US37141,11,55,460,2302
8610000US37142,13,106,736,3187
8610000US37143,47,174,1236,5856
8610000US37144,18,50,354,1738
8610000US37145,17,41,331,1851
8610000US37146,139,1155,7812,36583
8610000US37148,298,8894,78077,351407
8610000US37149,24,94,828,4104
8610000US37150,66,958,7144,33725
8610000US37151,4,33,231,1054
8610000US37152,8,64,354,1461
8610000US37153,45,205,1244,6569
8610000US37160,641,12429,113440,472419
8610000US37162,17,806,8475,39218
8610000US37166,220,3463,28800,120350
8610000US37167,922,28824,309167,1303628
8610000US37171,6,26,187,701
8610000US37172,603,12341,118300,500296
8610000US37174,520,7868,105491,337542
8610000US37175,3,13,23,134
8610000US37178,20,80,304,1433
8610000US37179,130,1055,8717,40022
8610000US37180,14,82,265,1460
8610000US37181,16,79,395,1939
8610000US37183,41,221,1516,7641
8610000US37184,54,317,2101,9921
8610000US37185,198,2390,20924,85665
8610000US37186,78,643,3490,15428
8610000US37187,86,836,6201,28185
8610000US37188,263,3515,26617,122316
8610000US37189,56,1403,14156,62727
8610000US37190,138,1412,9295,40039
8610000US37191,35,137,923,5142
8610000US37201,359,8831,140781,520992
8610000US37202,27,1114,14685,65118
8610000US37203,2503,58217,904616,3957143
8610000US37204,924,16361,164404,760600
8610000US37205,805,13178,178773,709487
8610000US37206,479,5372,38382,171716
8610000US37207,642,13370,131962,561798
8610000US37208,313,6877,61388,290259
8610000US37209,873,15895,141499,656840
8610000US37210,1086,26072,285430,1294282
8610000US37211,1840,37726,381368,1567900
8610000US37212,740,11321,119299,555300
8610000US37213,66,1526,13374,61423
8610000US37214,1177,39945,552485,2113107
8610000US37215,1038,17151,278514,1122851
8610000US37216,232,2831,20951,85796
8610000US37217,780,20091,219929,913999
8610000US37218,158,2311,20516,85736
8610000US37219,435,10147,209949,783399
8610000US37220,151,1943,13669,62361
8610000US37221,554,5721,40989,187114
8610000US37222,12,127,1685,8267
8610000US37224,5,e,D,D
8610000US37227,1,b,D,D
8610000US37228,265,12685,247794,905112
8610000US37229,5,131,951,3756
8610000US37230,1,a,D,D
8610000US37232,20,k,D,D
8610000US37234,3,e,D,D
8610000US37235,4,161,625,2416
8610000US37236,29,g,D,D
8610000US37238,28,689,11650,48116
8610000US37240,9,i,D,D
8610000US37241,3,b,D,D
8610000US37242,8,b,D,D
8610000US37243,33,256,4022,15108
8610000US37244,1,b,D,D
8610000US37246,3,22,283,1117
8610000US37250,1,a,D,D
8610000US37301,18,456,7712,35571
8610000US37302,36,80,575,2704
8610000US37303,575,11022,87780,376834
8610000US37304,2,b,D,D
8610000US37305,5,16,38,161
8610000US37306,20,81,388,1744
8610000US37307,70,407,2680,11772
8610000US37308,9,25,217,1006
8610000US37309,22,704,14939,50955
8610000US37310,54,2100,23599,108300
8610000US37311,766,15907,145058,617697
8610000US37312,729,12812,100434,420471
8610000US37313,12,230,1165,5277
8610000US37315,23,i,D,D
8610000US37316,2,a,D,D
8610000US37317,45,387,2935,12295
8610000US37318,23,147,822,3786
8610000US37320,36,771,7228,29799
8610000US37321,373,7323,57977,247211
8610000US37322,82,1307,9930,44332
8610000US37323,251,5188,44091,180606
8610000US37324,137,3201,40872,185889
8610000US37325,13,34,125,491
8610000US37326,26,229,1557,6439
8610000US37327,167,1950,12078,53699
8610000US37328,9,106,627,2926
8610000US37329,37,242,1762,8848
8610000US37330,61,424,2809,12588
8610000US37331,120,2596,23143,97328
8610000US37332,10,104,510,2099
8610000US37333,2,b,D,D
8610000US37334,500,7298,59265,264369
8610000US37335,12,306,1530,2793
8610000US37336,35,197,1772,7464
8610000US37337,4,8,42,183
8610000US37338,10,51,323,1629
8610000US37339,12,56,242,1382
8610000US37340,10,27,198,913
8610000US37341,86,590,3490,16260
8610000US37342,28,116,839,4448
8610000US37343,778,9856,77329,338473
8610000US37345,22,149,1299,5598
8610000US37347,196,2984,22958,95596
8610000US37348,9,18,71,312
8610000US37349,5,41,245,1084
8610000US37350,34,255,1637,7134
8610000US37351,1,a,D,D
8610000US37352,49,941,11739,49447
8610000US37353,45,637,4613,19627
8610000US37354,265,2406,13556,58531
8610000US37355,505,8020,66808,279814
8610000US37356,77,701,3546,15555
8610000US37357,74,3218,36535,150773
8610000US37359,2,a,D,D
8610000US37360,10,32,222,1094
8610000US37361,27,244,991,5065
8610000US37362,21,88,609,2750
8610000US37363,485,6978,51649,224297
8610000US37364,15,147,1506,5499
8610000US37365,7,26,176,805
8610000US37366,11,203,1390,6181
8610000US37367,104,593,3778,16275
8610000US37369,6,14,23,401
8610000US37370,40,179,959,4367
8610000US37371,29,719,7029,30831
8610000US37373,25,248,1415,5565
8610000US37374,10,92,841,3831
8610000US37375,54,394,1994,9220
8610000US37376,3,b,D,D
8610000US37377,195,1358,8464,37263
8610000US37378,5,30,214,1026
8610000US37379,270,2684,19012,78639
8610000US37380,108,1759,16512,71720
8610000US37381,103,837,6025,24755
8610000US37382,2,b,D,D
8610000US37383,1,g,D,D
8610000US37384,4,f,D,D
8610000US37385,73,507,2448,11090
8610000US37387,50,276,1598,6544
8610000US37388,700,9910,90911,395988
8610000US37389,11,g,D,D
8610000US37391,9,24,86,512
8610000US37394,1,a,D,D
8610000US37397,58,360,2046,9778
8610000US37398,341,5037,40208,168535
8610000US37401,34,396,5986,20158
8610000US37402,604,19151,308174,1154563
8610000US37403,260,9357,116081,543643
8610000US37404,438,10362,117743,498870
8610000US37405,610,10115,107314,455130
8610000US37406,356,8004,100802,434602
8610000US37407,236,5417,56114,252582
8610000US37408,302,4610,44570,200994
8610000US37409,105,2136,37664,118089
8610000US37410,74,1444,16120,68533
8610000US37411,409,6776,45270,192698
8610000US37412,442,5056,33887,148005
8610000US37414,9,31,488,2540
8610000US37415,450,5567,42188,185544
8610000US37416,382,8852,84578,401031
8610000US37419,159,5973,49307,190863
8610000US37421,1928,47354,376153,1610012
8610000US37422,25,596,7158,44425
8610000US37424,10,112,824,4922
8610000US37450,54,1009,25826,101973
8610000US37501,9,40,526,3263
8610000US37601,1018,16713,123418,519099
8610000US37602,23,407,5200,18052
8610000US37604,1041,20676,196417,875282
8610000US37605,24,169,1150,4656
8610000US37614,6,56,447,1795
8610000US37615,378,7232,58235,249349
8610000US37616,31,1218,4966,29458
8610000US37617,250,2911,21943,103925
8610000US37618,139,836,5432,25993
8610000US37620,886,12221,118050,487288
8610000US37621,23,1984,21585,86857
8610000US37625,4,45,276,1273
8610000US37640,34,104,556,2910
8610000US37641,58,466,2807,13644
8610000US37642,109,2088,19135,80362
8610000US37643,518,7012,47093,205550
8610000US37644,6,e,D,D
8610000US37645,39,214,1399,5715
8610000US37650,200,3211,33305,133211
8610000US37656,23,201,946,4142
8610000US37657,4,a,D,D
8610000US37658,37,254,948,4912
8610000US37659,291,2752,19595,83075
8610000US37660,1141,20779,197124,833350
8610000US37662,48,j,D,D
8610000US37663,304,3387,27301,114113
8610000US37664,397,5526,37263,156981
8610000US37665,30,209,1257,5764
8610000US37680,4,7,21,100
8610000US37681,35,400,2732,11986
8610000US37682,4,f,D,D
8610000US37683,198,2844,23876,114974
8610000US37684,6,g,D,D
8610000US37686,153,3630,29497,126072
8610000US37687,45,268,1416,6142
8610000US37688,5,13,45,223
8610000US37690,27,296,2718,12062
8610000US37691,6,17,100,462
8610000US37692,48,624,3741,17512
8610000US37694,17,58,467,1980
8610000US37701,434,10589,104686,409806
8610000US37705,45,546,4618,19673
8610000US37707,4,104,332,1330
8610000US37708,76,947,6440,30758
8610000US37709,37,235,1221,6586
8610000US37710,7,102,651,3222
8610000US37711,54,825,6518,28437
8610000US37713,8,27,131,960
8610000US37714,39,864,5496,26197
8610000US37715,12,300,4317,16181
8610000US37716,384,7155,55427,240616
8610000US37717,12,82,345,1447
8610000US37719,2,a,D,D
8610000US37721,95,699,4109,20130
8610000US37722,40,190,997,4433
8610000US37723,5,91,1178,4514
8610000US37724,12,44,168,823
8610000US37725,224,2437,18385,76870
8610000US37726,6,14,100,455
8610000US37727,8,30,138,666
8610000US37729,3,9,41,208
8610000US37730,1,a,D,D
8610000US37731,1,a,D,D
8610000US37732,2,a,D,D
8610000US37733,1,a,D,D
8610000US37737,51,300,2143,10400
8610000US37738,499,6628,33613,170981
8610000US37742,45,280,1773,7379
8610000US37743,369,7781,58769,245360
8610000US37744,30,964,11303,43936
8610000US37745,515,8495,67493,275085
8610000US37748,277,3214,21202,89462
8610000US37752,82,1691,14756,61745
8610000US37753,17,91,257,2603
8610000US37754,46,271,3311,13152
8610000US37755,34,448,2973,14238
8610000US37756,48,752,6088,28196
8610000US37757,149,1894,12788,55497
8610000US37760,271,5297,34629,157047
8610000US37762,63,867,5979,26241
8610000US37763,231,2105,13111,55956
8610000US37764,141,2082,13440,63220
8610000US37765,1,a,D,D
8610000US37766,302,3378,22632,100077
8610000US37769,65,692,3380,14852
8610000US37770,12,45,391,1533
8610000US37771,375,5476,46252,190912
8610000US37772,186,1618,15258,62681
8610000US37773,1,b,D,D
8610000US37774,314,5208,48795,221470
8610000US37777,193,4986,96181,447613
8610000US37778,1,a,D,D
8610000US37779,22,182,1669,7120
8610000US37801,622,12743,114559,490756
8610000US37802,27,335,6371,23699
8610000US37803,234,1589,12472,56446
8610000US37804,525,8299,93442,379385
8610000US37806,23,930,8639,33805
8610000US37807,135,1403,8402,39073
8610000US37809,22,2245,26436,105927
8610000US37810,12,76,498,2740
8610000US37811,22,270,1936,9189
8610000US37813,387,7242,55332,242941
8610000US37814,736,17420,142906,603494
8610000US37815,18,1509,23335,85449
8610000US37816,36,696,5613,24569
8610000US37818,36,348,1975,8607
8610000US37819,5,35,284,1045
8610000US37820,57,478,5078,22615
8610000US37821,378,5338,40506,175746
8610000US37822,16,187,906,4097
8610000US37824,22,171,1281,5615
8610000US37825,123,3068,22383,100012
8610000US37826,36,378,2519,9999
8610000US37828,35,524,4390,19318
8610000US37829,7,24,216,1161
8610000US37830,859,21346,318342,1362435
8610000US37831,37,6379,123756,583360
8610000US37840,91,607,3990,17613
8610000US37841,203,2094,13617,59739
8610000US37843,9,57,399,1891
8610000US37845,3,10,75,207
8610000US37846,23,47,301,1697
8610000US37847,23,350,2493,12430
8610000US37848,7,19,142,642
8610000US37849,364,4615,37968,166014
8610000US37852,8,51,349,1696
8610000US37853,45,1065,12513,56568
8610000US37854,146,2260,16316,69062
8610000US37857,309,4151,32487,131474
8610000US37860,31,363,3129,13953
8610000US37861,87,900,5784,26559
8610000US37862,838,10636,65746,303951
8610000US37863,513,10459,48779,257673
8610000US37864,37,795,7256,35312
8610000US37865,284,2283,13068,58488
8610000US37866,12,40,372,1561
8610000US37867,1,a,D,D
8610000US37868,14,404,1688,9578
8610000US37869,47,381,2279,9834
8610000US37870,25,91,562,2883
8610000US37871,79,829,8863,36518
8610000US37872,17,177,2034,8558
8610000US37873,47,1226,10450,44156
8610000US37874,270,3698,25730,109479
8610000US37876,340,3736,22977,106899
8610000US37877,78,442,3104,13690
8610000US37878,5,13,104,400
8610000US37879,148,2028,14132,61351
8610000US37880,25,93,460,2292
8610000US37881,15,207,1466,9072
8610000US37882,80,438,1807,10971
8610000US37885,102,4895,45345,206524
8610000US37886,30,545,3379,15790
8610000US37887,87,825,6017,25795
8610000US37888,11,43,261,1394
8610000US37890,80,1817,19860,93721
8610000US37891,23,205,1491,7915
8610000US37892,11,46,307,1349
8610000US37901,42,479,6890,31765
8610000US37902,448,7751,106273,421514
8610000US37909,326,8056,99920,469293
8610000US37912,482,8030,57945,254023
8610000US37914,399,8168,78045,342004
8610000US37915,97,1482,12471,55721
8610000US37916,219,6038,72099,313023
8610000US37917,724,14640,132590,589192
8610000US37918,686,9222,79916,303314
8610000US37919,1693,28094,320788,1246743
8610000US37920,664,12537,140418,576679
8610000US37921,612,25763,181248,763106
8610000US37922,1246,20124,184836,800802
8610000US37923,827,15001,159814,668959
8610000US37924,298,5070,34671,150778
8610000US37927,7,147,1356,6714
8610000US37928,10,77,480,2642
8610000US37929,68,781,16823,65492
8610000US37930,15,120,1194,6993
8610000US37931,310,4635,43533,181336
8610000US37932,568,14161,240839,925013
8610000US37933,26,1752,17791,71290
8610000US37934,645,8958,61691,269836
